Strata,unique_id,LCC,Bgy_Name,Mun_Name,Pro_Name
1,1A2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,2A2,Dipterocarp Forest Closed,Lydia,LA PAZ,AGUSAN DEL SUR
1,3A2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,4A2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,5A2,Dipterocarp Forest Closed,Ganayon,LIANGA,SURIGAO DEL SUR
1,6A2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,7A2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,8A2,Dipterocarp Forest Closed,Lydia,LA PAZ,AGUSAN DEL SUR
1,9A2,Dipterocarp Forest Closed,Villa Undayon,CITY OF BAYUGAN,AGUSAN DEL SUR
1,10A2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,11A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,12A2,Dipterocarp Forest Closed,Jaliobong,KITCHARAO,AGUSAN DEL NORTE
1,13A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,14A2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,15A2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,16A2,Dipterocarp Forest Closed,New Tubigon,SIBAGAT,AGUSAN DEL SUR
1,17A2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,18A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,19A2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,20A2,Dipterocarp Forest Closed,San Roque,SAN MIGUEL,SURIGAO DEL SUR
1,21A2,Dipterocarp Forest Closed,Amontay,SAN FRANCISCO (ANAO-AON),SURIGAO DEL NORTE
1,22A2,Dipterocarp Forest Closed,San Pablo,JABONGA,AGUSAN DEL NORTE
1,23A2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,24A2,Dipterocarp Forest Closed,La Purisima,PROSPERIDAD (Capital),AGUSAN DEL SUR
1,25A2,Dipterocarp Forest Closed,Wasi-an,ROSARIO,AGUSAN DEL SUR
1,26A2,Dipterocarp Forest Closed,Awasian,CITY OF TANDAG (Capital),SURIGAO DEL SUR
1,27A2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,28A2,Dipterocarp Forest Closed,Banagbanag,SIBAGAT,AGUSAN DEL SUR
1,29A2,Dipterocarp Forest Closed,Diatagon,LIANGA,SURIGAO DEL SUR
1,30A2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,31A2,Dipterocarp Forest Closed,Banagbanag,SIBAGAT,AGUSAN DEL SUR
1,32A2,Dipterocarp Forest Closed,Sabud,LORETO,AGUSAN DEL SUR
1,33A2,Dipterocarp Forest Closed,Diatagon,LIANGA,SURIGAO DEL SUR
1,34A2,Dipterocarp Forest Closed,Bayugan 3,ROSARIO,AGUSAN DEL SUR
1,35A2,Dipterocarp Forest Closed,New Tubigon,SIBAGAT,AGUSAN DEL SUR
1,36A2,Dipterocarp Forest Closed,Casiklan,LAS NIEVES,AGUSAN DEL NORTE
1,37A2,Dipterocarp Forest Closed,Angeles,LA PAZ,AGUSAN DEL SUR
1,38A2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,39A2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,40A2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,41A2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,42A2,Dipterocarp Forest Closed,Lobo,CANTILAN,SURIGAO DEL SUR
1,43A2,Dipterocarp Forest Closed,Angeles,LA PAZ,AGUSAN DEL SUR
1,44A2,Dipterocarp Forest Closed,General Aguinaldo (Bolod-bolod),LIBJO (ALBOR),DINAGAT ISLANDS
1,45A2,Dipterocarp Forest Closed,Esperanza,LORETO,DINAGAT ISLANDS
1,46A2,Dipterocarp Forest Closed,Guibonon,ESPERANZA,AGUSAN DEL SUR
1,47A2,Dipterocarp Forest Closed,San Roque,SAN MIGUEL,SURIGAO DEL SUR
1,48A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,49A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,50A2,Dipterocarp Forest Closed,San Martin,PROSPERIDAD (Capital),AGUSAN DEL SUR
1,51A2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,52A2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,53A2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,54A2,Dipterocarp Forest Closed,Budlingin,ALEGRIA,SURIGAO DEL NORTE
1,55A2,Dipterocarp Forest Closed,New Tubigon,SIBAGAT,AGUSAN DEL SUR
1,56A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,57A2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,58A2,Dipterocarp Forest Closed,Ferlda,ALEGRIA,SURIGAO DEL NORTE
1,59A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,60A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,61A2,Dipterocarp Forest Closed,Diatagon,LIANGA,SURIGAO DEL SUR
1,62A2,Dipterocarp Forest Closed,Lobo,CANTILAN,SURIGAO DEL SUR
1,63A2,Dipterocarp Forest Closed,Mahaba,CITY OF CABADBARAN,AGUSAN DEL NORTE
1,64A2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,65A2,Dipterocarp Forest Closed,Kinamaybay,ESPERANZA,AGUSAN DEL SUR
1,66A2,Dipterocarp Forest Closed,Sico-sico,GIGAQUIT,SURIGAO DEL NORTE
1,67A2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,68A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,69A2,Dipterocarp Forest Closed,New Tubigon,SIBAGAT,AGUSAN DEL SUR
1,70A2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,71A2,Dipterocarp Forest Closed,Budlingin,ALEGRIA,SURIGAO DEL NORTE
1,72A2,Dipterocarp Forest Closed,Carmen_part of Mis_or,Carmen_part of Mis_or,AGUSAN DEL NORTE
1,73A2,Dipterocarp Forest Closed,Anahao Bag-o,TAGO,SURIGAO DEL SUR
1,74A2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,75A2,Dipterocarp Forest Closed,San Juan,CITY OF BAYUGAN,AGUSAN DEL SUR
1,76A2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,77A2,Dipterocarp Forest Closed,Pianing,BUTUAN CITY (Capital),AGUSAN DEL NORTE
1,78A2,Dipterocarp Forest Closed,Cabangahan,TAGO,SURIGAO DEL SUR
1,79A2,Dipterocarp Forest Closed,Agsabu,ESPERANZA,AGUSAN DEL SUR
1,80A2,Dipterocarp Forest Closed,Ganayon,LIANGA,SURIGAO DEL SUR
1,81A2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,82A2,Dipterocarp Forest Closed,Lydia,LA PAZ,AGUSAN DEL SUR
1,83A2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,84A2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,85A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,86A2,Dipterocarp Forest Closed,Bitaugan,SAN MIGUEL,SURIGAO DEL SUR
1,87A2,Dipterocarp Forest Closed,Sabud,LORETO,AGUSAN DEL SUR
1,88A2,Dipterocarp Forest Closed,Kolambugan,SIBAGAT,AGUSAN DEL SUR
1,89A2,Dipterocarp Forest Closed,Padiay,SIBAGAT,AGUSAN DEL SUR
1,90A2,Dipterocarp Forest Closed,Kolambugan,SIBAGAT,AGUSAN DEL SUR
1,91A2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,92A2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,93A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,94A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,95A2,Dipterocarp Forest Closed,Angeles,LA PAZ,AGUSAN DEL SUR
1,96A2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,97A2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,98A2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,99A2,Dipterocarp Forest Closed,Sico-sico,GIGAQUIT,SURIGAO DEL NORTE
1,100A2,Dipterocarp Forest Closed,Marayag,MAINIT,SURIGAO DEL NORTE
1,101A2,Dipterocarp Forest Closed,San Isidro,LIANGA,SURIGAO DEL SUR
1,102A2,Dipterocarp Forest Closed,San Juan,CITY OF BAYUGAN,AGUSAN DEL SUR
1,103A2,Dipterocarp Forest Closed,Sabud,LORETO,AGUSAN DEL SUR
1,104A2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,105A2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,106A2,Dipterocarp Forest Closed,Masgad,MALIMONO,SURIGAO DEL NORTE
1,107A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,108A2,Dipterocarp Forest Closed,Padiay,SIBAGAT,AGUSAN DEL SUR
1,109A2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,110A2,Dipterocarp Forest Closed,Bitaugan,SAN MIGUEL,SURIGAO DEL SUR
1,111A2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,112A2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,113A2,Dipterocarp Forest Closed,Santa Cruz,ROSARIO,AGUSAN DEL SUR
1,114A2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,115A2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,116A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,117A2,Dipterocarp Forest Closed,San Pedro,LIANGA,SURIGAO DEL SUR
1,118A2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,119A2,Dipterocarp Forest Closed,Salug,ESPERANZA,AGUSAN DEL SUR
1,120A2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,121A2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,122A2,Dipterocarp Forest Closed,Libas Sud,SAN MIGUEL,SURIGAO DEL SUR
1,123A2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,124A2,Dipterocarp Forest Closed,Guibonon,ESPERANZA,AGUSAN DEL SUR
1,125A2,Dipterocarp Forest Closed,Ganayon,LIANGA,SURIGAO DEL SUR
1,126A2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,127A2,Dipterocarp Forest Closed,San Andres,BUNAWAN,AGUSAN DEL SUR
1,128A2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,129A2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,130A2,Dipterocarp Forest Closed,Angeles,LA PAZ,AGUSAN DEL SUR
1,131A2,Dipterocarp Forest Closed,Perez,SIBAGAT,AGUSAN DEL SUR
1,132A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,133A2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,134A2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,135A2,Dipterocarp Forest Closed,Santiago (Pob.),LORETO,DINAGAT ISLANDS
1,136A2,Dipterocarp Forest Closed,Kinamaybay,ESPERANZA,AGUSAN DEL SUR
1,137A2,Dipterocarp Forest Closed,Balubo,ESPERANZA,AGUSAN DEL SUR
1,138A2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,139A2,Dipterocarp Forest Closed,Helene,SOCORRO,SURIGAO DEL NORTE
1,140A2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,141A2,Dipterocarp Forest Closed,Hinimbangan,KITCHARAO,AGUSAN DEL NORTE
1,142A2,Dipterocarp Forest Closed,Balubo,ESPERANZA,AGUSAN DEL SUR
1,143A2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
1,144A2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,145A2,Dipterocarp Forest Closed,Sinakungan,ESPERANZA,AGUSAN DEL SUR
1,146A2,Dipterocarp Forest Closed,Ugoban,TAGBINA,SURIGAO DEL SUR
1,147A2,Dipterocarp Forest Closed,Ganayon,LIANGA,SURIGAO DEL SUR
1,148A2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,149A2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,150A2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,151A2,Dipterocarp Forest Closed,Guibonon,ESPERANZA,AGUSAN DEL SUR
1,152A2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,153A2,Dipterocarp Forest Closed,San Martin,PROSPERIDAD (Capital),AGUSAN DEL SUR
1,154A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,155A2,Dipterocarp Forest Closed,Tagmamarkay,TUBAY,AGUSAN DEL NORTE
1,156A2,Dipterocarp Forest Closed,San Jose,PROSPERIDAD (Capital),AGUSAN DEL SUR
1,157A2,Dipterocarp Forest Closed,Taganito,CLAVER,SURIGAO DEL NORTE
1,158A2,Dipterocarp Forest Closed,Santa Cruz,ROSARIO,AGUSAN DEL SUR
1,159A2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,160A2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,161A2,Dipterocarp Forest Closed,San Isidro,LIANGA,SURIGAO DEL SUR
1,162A2,Dipterocarp Forest Closed,Tagbalili,ESPERANZA,AGUSAN DEL SUR
1,163A2,Dipterocarp Forest Closed,Villa Undayon,CITY OF BAYUGAN,AGUSAN DEL SUR
1,164A2,Dipterocarp Forest Closed,Mt. Carmel,CITY OF BAYUGAN,AGUSAN DEL SUR
1,165A2,Dipterocarp Forest Closed,San Isidro,SANTIAGO,AGUSAN DEL NORTE
1,166A2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,167A2,Dipterocarp Forest Closed,Anticala,BUTUAN CITY (Capital),AGUSAN DEL NORTE
1,168A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,169A2,Dipterocarp Forest Closed,Agsabu,ESPERANZA,AGUSAN DEL SUR
1,170A2,Dipterocarp Forest Closed,Anahao Daan,TAGO,SURIGAO DEL SUR
1,171A2,Dipterocarp Forest Closed,Bayanihan,LIBJO (ALBOR),DINAGAT ISLANDS
1,172A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,173A2,Dipterocarp Forest Closed,Padiay,SIBAGAT,AGUSAN DEL SUR
1,174A2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,175A2,Dipterocarp Forest Closed,San Jose,PROSPERIDAD (Capital),AGUSAN DEL SUR
1,176A2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,177A2,Dipterocarp Forest Closed,Sico-sico,GIGAQUIT,SURIGAO DEL NORTE
1,178A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,179A2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,180A2,Dipterocarp Forest Closed,Bayugan 3,ROSARIO,AGUSAN DEL SUR
1,181A2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,182A2,Dipterocarp Forest Closed,Diatagon,LIANGA,SURIGAO DEL SUR
1,183A2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,184A2,Dipterocarp Forest Closed,Kolambugan,SIBAGAT,AGUSAN DEL SUR
1,185A2,Dipterocarp Forest Closed,Kinamaybay,ESPERANZA,AGUSAN DEL SUR
1,186A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,187A2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,188A2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,189A2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,190A2,Dipterocarp Forest Closed,Kinamaybay,ESPERANZA,AGUSAN DEL SUR
1,191A2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,192A2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,193A2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,194A2,Dipterocarp Forest Closed,Kasapa_part of Bukidnon,Loreto,AGUSAN DEL SUR
1,195A2,Dipterocarp Forest Closed,Adlay,CARRASCAL,SURIGAO DEL SUR
1,196A2,Dipterocarp Forest Closed,Kasapa_part of Bukidnon,Loreto,AGUSAN DEL SUR
1,197A2,Dipterocarp Forest Closed,Lobo,CANTILAN,SURIGAO DEL SUR
1,198A2,Dipterocarp Forest Closed,Concepcion,CITY OF CABADBARAN,AGUSAN DEL NORTE
1,199A2,Dipterocarp Forest Closed,Tagbalili,ESPERANZA,AGUSAN DEL SUR
1,200A2,Dipterocarp Forest Closed,Mahayahay,SAN LUIS,AGUSAN DEL SUR
2,201A2,Dipterocarp Forest Closed,Cagdianao,CLAVER,SURIGAO DEL NORTE
2,202A2,Dipterocarp Forest Closed,Esperanza,LORETO,DINAGAT ISLANDS
2,203A2,Dipterocarp Forest Closed,Bayogo,MADRID,SURIGAO DEL SUR
2,204A2,Dipterocarp Forest Closed,Bitaugan East,CAGWAIT,SURIGAO DEL SUR
2,205A2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,206A2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
2,207A2,Dipterocarp Forest Closed,Malinao,TUBAJON,DINAGAT ISLANDS
2,208A2,Dipterocarp Forest Closed,Matho,CORTES,SURIGAO DEL SUR
2,209A2,Dipterocarp Forest Closed,Buntalid,CANTILAN,SURIGAO DEL SUR
2,210A2,Dipterocarp Forest Closed,San Roque,LINGIG,SURIGAO DEL SUR
2,211A2,Dipterocarp Forest Closed,Padiay,SIBAGAT,AGUSAN DEL SUR
2,212A2,Dipterocarp Forest Closed,Salvacion,LINGIG,SURIGAO DEL SUR
2,213A2,Dipterocarp Forest Closed,Mahayahay,SAN LUIS,AGUSAN DEL SUR
2,214A2,Dipterocarp Forest Closed,Motorpool,TUBOD,SURIGAO DEL NORTE
2,215A2,Dipterocarp Forest Closed,San Juan,SAN BENITO,SURIGAO DEL NORTE
2,216A2,Dipterocarp Forest Closed,Talisay (Pob.),SAN BENITO,SURIGAO DEL NORTE
2,217A2,Dipterocarp Forest Closed,Linongganan,SAN FRANCISCO (ANAO-AON),SURIGAO DEL NORTE
2,218A2,Dipterocarp Forest Closed,La Purisima,PROSPERIDAD (Capital),AGUSAN DEL SUR
2,219B2,Dipterocarp Forest Closed,La Purisima,PROSPERIDAD (Capital),AGUSAN DEL SUR
2,220A2,Dipterocarp Forest Closed,Santiago (Pob.),LORETO,DINAGAT ISLANDS
2,221A2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
2,222A2,Dipterocarp Forest Closed,Kasapa_part of Bukidnon,Loreto,AGUSAN DEL SUR
2,223A2,Dipterocarp Forest Closed,Cabangahan,TAGO,SURIGAO DEL SUR
2,224A2,Dipterocarp Forest Closed,Gamut,TAGO,SURIGAO DEL SUR
2,225A2,Dipterocarp Forest Closed,Ugoban,TAGBINA,SURIGAO DEL SUR
2,226A2,Dipterocarp Forest Closed,Mahagsay,SAN LUIS,AGUSAN DEL SUR
2,227A2,Dipterocarp Forest Closed,Lahi,GIGAQUIT,SURIGAO DEL NORTE
2,228A2,Dipterocarp Forest Closed,San Pedro,LIANGA,SURIGAO DEL SUR
2,229A2,Dipterocarp Forest Closed,Cuyago,JABONGA,AGUSAN DEL NORTE
2,230A2,Dipterocarp Forest Closed,Pinagalaan,CITY OF BAYUGAN,AGUSAN DEL SUR
2,231A2,Dipterocarp Forest Closed,Pungtod,BACUAG,SURIGAO DEL NORTE
2,232A2,Dipterocarp Forest Closed,Sico-sico,GIGAQUIT,SURIGAO DEL NORTE
2,233A2,Dipterocarp Forest Closed,Cabantao,ROSARIO,AGUSAN DEL SUR
2,234A2,Dipterocarp Forest Closed,Anibongan,LINGIG,SURIGAO DEL SUR
2,235A2,Dipterocarp Forest Closed,Kasapa_part of Bukidnon,Loreto,AGUSAN DEL SUR
2,236A2,Dipterocarp Forest Closed,Sinobong,Veruela_part_of Davao de Oro,AGUSAN DEL SUR
2,237A2,Dipterocarp Forest Closed,Navarro,TUBAJON,DINAGAT ISLANDS
2,238A2,Dipterocarp Forest Closed,Segunda,ESPERANZA,AGUSAN DEL SUR
2,239A2,Dipterocarp Forest Closed,Bagyang,SAN MIGUEL,SURIGAO DEL SUR
2,240A2,Dipterocarp Forest Closed,Salug,ESPERANZA,AGUSAN DEL SUR
2,241A2,Dipterocarp Forest Closed,Carmen_part of Mis_or,Carmen_part of Mis_or,AGUSAN DEL NORTE
2,242A2,Dipterocarp Forest Closed,Mahayahay,SAN LUIS,AGUSAN DEL SUR
2,243A2,Dipterocarp Forest Closed,Boa,CAGDIANAO,DINAGAT ISLANDS
2,244A2,Dipterocarp Forest Closed,San Juan,CITY OF BAYUGAN,AGUSAN DEL SUR
2,245A2,Dipterocarp Forest Closed,Milagros,ESPERANZA,AGUSAN DEL SUR
2,246A2,Dipterocarp Forest Closed,Tabon-tabon,SIBAGAT,AGUSAN DEL SUR
2,247A2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
2,248A2,Dipterocarp Forest Closed,San Pedro,MARIHATAG,SURIGAO DEL SUR
2,249A2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
2,250A2,Dipterocarp Forest Closed,Kalabuan,ESPERANZA,AGUSAN DEL SUR
2,251A2,Dipterocarp Forest Closed,Bayugan 3,ROSARIO,AGUSAN DEL SUR
2,252A2,Dipterocarp Forest Closed,Mampi,LANUZA,SURIGAO DEL SUR
2,253A2,Dipterocarp Forest Closed,Janipaan,SAN AGUSTIN,SURIGAO DEL SUR
2,254A2,Dipterocarp Forest Closed,General Aguinaldo (Bolod-bolod),LIBJO (ALBOR),DINAGAT ISLANDS
2,255A2,Dipterocarp Forest Closed,Padiay,SIBAGAT,AGUSAN DEL SUR
2,256A2,Dipterocarp Forest Closed,Ima,SISON,SURIGAO DEL NORTE
2,257A2,Dipterocarp Forest Closed,Imelda,TUBAJON,DINAGAT ISLANDS
2,258A2,Dipterocarp Forest Closed,Bayugan 3,ROSARIO,AGUSAN DEL SUR
2,259A2,Dipterocarp Forest Closed,Sinobong,Veruela_part_of Davao de Oro,AGUSAN DEL SUR
2,260A2,Dipterocarp Forest Closed,Das-agan,SAN FRANCISCO,AGUSAN DEL SUR
2,261A2,Dipterocarp Forest Closed,Bitaugan,SAN MIGUEL,SURIGAO DEL SUR
2,262A2,Dipterocarp Forest Closed,Cambatong,HINATUAN,SURIGAO DEL SUR
2,263A2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
2,264A2,Dipterocarp Forest Closed,Maribojoc,SAN BENITO,SURIGAO DEL NORTE
2,265A2,Dipterocarp Forest Closed,Santa Cruz,ROSARIO,AGUSAN DEL SUR
2,266A2,Dipterocarp Forest Closed,Cabangahan,CANTILAN,SURIGAO DEL SUR
2,267A2,Dipterocarp Forest Closed,Padiay,SIBAGAT,AGUSAN DEL SUR
2,268A2,Dipterocarp Forest Closed,Rajah Cabungso-an,LINGIG,SURIGAO DEL SUR
2,269A2,Dipterocarp Forest Closed,San Isidro,MAINIT,SURIGAO DEL NORTE
2,270A2,Dipterocarp Forest Closed,Mt. Carmel,CITY OF BAYUGAN,AGUSAN DEL SUR
2,271A2,Dipterocarp Forest Closed,Santa Cruz (Pob.),TUBAJON,DINAGAT ISLANDS
2,272A2,Dipterocarp Forest Closed,Javier,BAROBO,SURIGAO DEL SUR
2,273A2,Dipterocarp Forest Closed,Consuelo,GENERAL LUNA,SURIGAO DEL NORTE
2,274A2,Dipterocarp Forest Closed,Bitaugan,SAN MIGUEL,SURIGAO DEL SUR
2,275A2,Dipterocarp Forest Closed,Santa Cruz,ROSARIO,AGUSAN DEL SUR
2,276A2,Dipterocarp Forest Closed,Santa Rita,SAN LUIS,AGUSAN DEL SUR
2,277A2,Dipterocarp Forest Closed,Cabangahan,CANTILAN,SURIGAO DEL SUR
2,278A2,Dipterocarp Forest Closed,Bobona-on,MAINIT,SURIGAO DEL NORTE
2,279A2,Dipterocarp Forest Closed,Bayogo,MADRID,SURIGAO DEL SUR
2,280A2,Dipterocarp Forest Closed,San Antonio (Pob.),LIBJO (ALBOR),DINAGAT ISLANDS
2,281A2,Dipterocarp Forest Closed,Anislagan,PLACER,SURIGAO DEL NORTE
2,282A2,Dipterocarp Forest Closed,San Isidro,SAN FRANCISCO,AGUSAN DEL SUR
2,283A2,Dipterocarp Forest Closed,Simbalan,BUENAVISTA,AGUSAN DEL NORTE
2,284A2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
2,285A2,Dipterocarp Forest Closed,Osme├▒a,DAPA,SURIGAO DEL NORTE
2,286A2,Dipterocarp Forest Closed,Lobo,CANTILAN,SURIGAO DEL SUR
2,287A2,Dipterocarp Forest Closed,Manlico,CORTES,SURIGAO DEL SUR
2,288A2,Dipterocarp Forest Closed,San Antonio,MARIHATAG,SURIGAO DEL SUR
2,289A2,Dipterocarp Forest Closed,Mahayahay,SAN LUIS,AGUSAN DEL SUR
2,290A2,Dipterocarp Forest Closed,Santiago (Pob.),LORETO,DINAGAT ISLANDS
2,291A2,Dipterocarp Forest Closed,Kinamaybay,ESPERANZA,AGUSAN DEL SUR
2,292A2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
2,293A2,Dipterocarp Forest Closed,General Aguinaldo (Bolod-bolod),LIBJO (ALBOR),DINAGAT ISLANDS
